grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b,hsv_h,hsv_s,hsv_v
1,147,363815.0,363310.81,117.49,GRASS,73,85,68,104.1,0.191,0.332
1,148,363815.0,363311.01,117.49,GRASS,75,86,71,104.0,0.167,0.335
1,149,363815.0,363311.21,117.49,GRASS,80,89,77,104.4,0.138,0.349
1,150,363815.0,363311.41,117.49,GRASS,87,94,83,101.8,0.116,0.369
1,151,363815.0,363311.61,117.56,GRASS,93,98,88,90.5,0.099,0.385
1,152,363815.0,363311.81,117.56,CONCRETE,105,106,98,69.0,0.073,0.416
1,153,363815.0,363312.01,117.56,CONCRETE,118,115,109,40.0,0.07,0.461
1,154,363815.0,363312.21,117.56,CONCRETE,129,123,119,26.4,0.078,0.505
1,155,363815.0,363312.41,117.56,CONCRETE,135,128,124,22.2,0.083,0.528
1,156,363815.0,363312.61,117.56,CONCRETE,138,130,125,24.4,0.089,0.539
1,157,363815.0,363312.81,117.56,CONCRETE,139,132,125,27.6,0.097,0.544
1,158,363815.0,363313.01,117.56,CONCRETE,139,131,124,28.2,0.107,0.545
1,159,363815.0,363313.21,117.56,CONCRETE,137,129,122,29.8,0.111,0.538
1,160,363815.0,363313.41,117.56,CONCRETE,126,120,112,36.3,0.114,0.494
1,161,363815.0,363313.61,117.56,CONCRETE,110,107,97,47.4,0.121,0.432
1,162,363815.0,363313.81,117.56,CONCRETE,96,96,84,58.6,0.127,0.378
1,163,363815.0,363314.01,117.56,CONCRETE,88,90,77,66.4,0.143,0.352
1,164,363815.0,363314.21,117.56,GRASS,84,87,74,72.0,0.152,0.341
1,165,363815.0,363314.41,117.56,GRASS,84,87,74,75.3,0.155,0.341
1,166,363815.0,363314.61,117.56,GRASS,82,87,73,81.2,0.164,0.341
1,167,363815.0,363314.81,117.69,GRASS,80,87,72,87.5,0.17,0.341
1,168,363815.0,363315.01,117.69,GRASS,78,87,72,93.9,0.176,0.341
1,169,363815.0,363315.21,117.69,GRASS,79,89,74,99.4,0.178,0.351
1,170,363815.0,363315.41,117.69,GRASS,79,91,75,103.6,0.181,0.359
1,171,363815.0,363315.61,117.69,GRASS,78,91,74,105.4,0.185,0.357
1,172,363815.0,363315.81,117.78,GRASS,75,87,71,105.2,0.193,0.343
1,173,363815.0,363316.01,117.78,GRASS,73,85,69,104.1,0.195,0.335
1,174,363815.0,363316.21,117.78,GRASS,73,85,68,104.1,0.199,0.333
1,175,363815.0,363316.41,117.78,GRASS,72,85,67,104.7,0.204,0.332
1,176,363815.0,363316.61,117.78,GRASS,73,85,68,104.1,0.202,0.335
1,177,363815.0,363316.81,117.91,GRASS,76,88,71,102.3,0.192,0.344
1,178,363815.0,363317.01,117.91,GRASS,77,88,72,100.8,0.187,0.346
1,179,363815.0,363317.21,117.91,GRASS,75,86,70,100.2,0.19,0.339
1,180,363815.0,363317.41,117.91,GRASS,74,86,69,101.0,0.193,0.336
1,181,363815.0,363317.61,117.91,GRASS,73,85,68,101.8,0.198,0.332
1,182,363815.0,363317.81,118.03,GRASS,71,83,67,104.3,0.197,0.327
1,183,363815.0,363318.01,118.03,GRASS,70,82,66,106.6,0.195,0.322
1,184,363815.0,363318.21,118.03,GRASS,68,81,65,109.6,0.195,0.317
1,185,363815.0,363318.41,118.03,GRASS,66,80,64,111.8,0.197,0.313
1,186,363815.0,363318.61,118.03,GRASS,66,80,64,114.3,0.198,0.315
1,187,363815.0,363318.81,118.09,GRASS,66,81,64,114.7,0.206,0.317
1,188,363815.0,363319.01,118.09,GRASS,66,82,65,114.3,0.211,0.322
1,189,363815.0,363319.21,118.09,GRASS,67,83,65,112.9,0.215,0.325
1,190,363815.0,363319.41,118.09,GRASS,71,86,68,108.8,0.211,0.336
2,0,363815.2,363281.41,116.2,GRASS,18,28,37,208.0,0.508,0.146
2,1,363815.2,363281.61,116.2,GRASS,18,28,36,206.9,0.514,0.142
2,2,363815.2,363281.81,116.2,GRASS,17,28,35,204.0,0.517,0.137
2,3,363815.2,363282.01,116.2,GRASS,16,27,34,201.6,0.52,0.133
2,4,363815.2,363282.21,116.2,GRASS,16,27,33,200.9,0.515,0.13
2,5,363815.2,363282.41,116.23,GRASS,16,27,33,201.0,0.511,0.129
2,6,363815.2,363282.61,116.23,GRASS,17,27,33,201.4,0.501,0.131
2,7,363815.2,363282.81,116.23,GRASS,17,28,33,201.6,0.48,0.131
2,8,363815.2,363283.01,116.23,GRASS,18,28,33,200.4,0.452,0.128
2,9,363815.2,363283.21,116.23,GRASS,21,31,34,195.3,0.39,0.134
2,10,363815.2,363283.41,116.26,GRASS,29,39,41,188.9,0.29,0.16
2,11,363815.2,363283.61,116.26,GRASS,35,45,45,181.4,0.231,0.177
2,12,363815.2,363283.81,116.26,GRASS,37,48,46,170.0,0.217,0.187
2,13,363815.2,363284.01,116.26,GRASS,41,52,48,157.9,0.206,0.202
2,14,363815.2,363284.21,116.26,GRASS,45,56,50,149.1,0.199,0.22
2,15,363815.2,363284.41,116.28,GRASS,46,58,50,140.7,0.205,0.227
2,16,363815.2,363284.61,116.28,GRASS,50,62,52,132.0,0.199,0.244
2,17,363815.2,363284.81,116.28,GRASS,57,69,57,122.5,0.178,0.27
2,18,363815.2,363285.01,116.28,GRASS,64,76,63,113.9,0.181,0.3
2,19,363815.2,363285.21,116.28,GRASS,68,80,65,108.5,0.197,0.315
2,20,363815.2,363285.41,116.31,GRASS,69,82,65,105.7,0.205,0.321
2,21,363815.2,363285.61,116.31,GRASS,69,81,64,104.4,0.208,0.319
2,22,363815.2,363285.81,116.31,GRASS,68,81,64,104.7,0.209,0.318
2,23,363815.2,363286.01,116.31,GRASS,66,80,63,107.0,0.214,0.312
2,24,363815.2,363286.21,116.31,GRASS,64,79,62,109.9,0.217,0.308
2,25,363815.2,363286.41,116.29,GRASS,65,80,63,111.7,0.213,0.312
2,26,363815.2,363286.61,116.29,GRASS,65,80,63,112.1,0.211,0.312
2,27,363815.2,363286.81,116.29,GRASS,65,79,62,111.8,0.213,0.31
2,28,363815.2,363287.01,116.29,GRASS,65,79,62,109.8,0.215,0.31
2,29,363815.2,363287.21,116.29,GRASS,65,79,62,107.6,0.217,0.309
2,30,363815.2,363287.41,116.32,GRASS,67,80,63,106.1,0.212,0.312
2,31,363815.2,363287.61,116.32,GRASS,70,83,66,105.1,0.202,0.325
2,32,363815.2,363287.81,116.32,GRASS,74,86,69,103.5,0.192,0.336
2,33,363815.2,363288.01,116.32,GRASS,75,86,70,101.7,0.188,0.337
2,34,363815.2,363288.21,116.32,GRASS,74,84,69,99.1,0.187,0.331
2,35,363815.2,363288.41,116.32,GRASS,73,83,67,98.6,0.19,0.325
2,36,363815.2,363288.61,116.32,GRASS,72,83,67,100.5,0.192,0.326
2,37,363815.2,363288.81,116.32,GRASS,72,83,67,102.2,0.195,0.326
2,38,363815.2,363289.01,116.32,GRASS,70,81,65,103.2,0.202,0.319
2,39,363815.2,363289.21,116.32,GRASS,69,81,65,104.3,0.205,0.319
2,40,363815.2,363289.41,116.32,GRASS,71,83,67,104.5,0.2,0.327
2,41,363815.2,363289.61,116.32,GRASS,73,85,68,103.4,0.194,0.333
2,42,363815.2,363289.81,116.32,GRASS,73,85,69,103.7,0.194,0.335
2,43,363815.2,363290.01,116.32,GRASS,73,86,69,105.2,0.197,0.336
2,44,363815.2,363290.21,116.32,GRASS,74,87,70,104.6,0.196,0.34
2,45,363815.2,363290.41,116.33,GRASS,75,87,70,100.8,0.194,0.341
2,46,363815.2,363290.61,116.33,GRASS,77,87,70,95.5,0.195,0.339
2,47,363815.2,363290.81,116.33,GRASS,77,86,69,92.5,0.196,0.338
2,48,363815.2,363291.01,116.33,GRASS,78,87,70,91.8,0.196,0.341
2,49,363815.2,363291.21,116.33,GRASS,79,88,71,91.8,0.19,0.345
2,50,363815.2,363291.41,116.36,GRASS,79,88,72,93.3,0.184,0.346
2,51,363815.2,363291.61,116.36,GRASS,78,88,72,96.7,0.181,0.343
2,52,363815.2,363291.81,116.36,GRASS,78,89,72,100.5,0.184,0.347
2,53,363815.2,363292.01,116.36,GRASS,78,89,73,102.2,0.184,0.35
2,54,363815.2,363292.21,116.36,GRASS,80,92,75,102.5,0.179,0.36
2,55,363815.2,363292.41,116.36,GRASS,82,93,77,100.9,0.173,0.364
2,56,363815.2,363292.61,116.38,GRASS,79,89,73,98.5,0.178,0.348
2,57,363815.2,363292.81,116.38,GRASS,75,85,69,98.1,0.186,0.331
2,58,363815.2,363293.01,116.38,GRASS,75,85,69,97.1,0.186,0.333
2,59,363815.2,363293.21,116.38,GRASS,79,88,72,95.0,0.184,0.346
2,60,363815.2,363293.41,116.38,GRASS,81,90,73,92.3,0.184,0.353
2,61,363815.2,363293.61,116.43,GRASS,81,90,73,90.9,0.183,0.353
2,62,363815.2,363293.81,116.43,GRASS,83,91,75,90.5,0.179,0.358
2,63,363815.2,363294.01,116.43,GRASS,84,92,76,90.5,0.178,0.361
2,64,363815.2,363294.21,116.43,GRASS,84,93,76,91.7,0.175,0.363
2,65,363815.2,363294.41,116.43,GRASS,82,91,75,94.9,0.175,0.358
2,66,363815.2,363294.61,116.48,GRASS,80,90,75,98.3,0.173,0.355
2,67,363815.2,363294.81,116.48,GRASS,80,91,75,100.8,0.178,0.357
2,68,363815.2,363295.01,116.48,GRASS,79,90,73,101.6,0.187,0.354
2,69,363815.2,363295.21,116.48,GRASS,77,89,72,101.7,0.194,0.35
2,70,363815.2,363295.41,116.48,GRASS,74,87,69,102.7,0.199,0.339
2,71,363815.2,363295.61,116.52,GRASS,73,86,69,103.3,0.198,0.336
2,72,363815.2,363295.81,116.52,GRASS,74,86,69,101.6,0.195,0.336
2,73,363815.2,363296.01,116.52,GRASS,78,88,71,95.9,0.187,0.344
2,74,363815.2,363296.21,116.52,GRASS,80,88,72,88.5,0.178,0.345
2,75,363815.2,363296.41,116.52,GRASS,82,88,73,82.0,0.172,0.344
2,76,363815.2,363296.61,116.58,GRASS,84,88,73,77.8,0.168,0.345
2,77,363815.2,363296.81,116.58,GRASS,85,89,74,77.9,0.167,0.35
2,78,363815.2,363297.01,116.58,GRASS,85,90,75,80.1,0.168,0.354
2,79,363815.2,363297.21,116.58,GRASS,86,92,76,83.1,0.17,0.359
2,80,363815.2,363297.41,116.58,GRASS,84,92,76,86.9,0.174,0.359
2,81,363815.2,363297.61,116.63,GRASS,80,89,72,90.4,0.183,0.347
2,82,363815.2,363297.81,116.63,GRASS,76,85,69,95.2,0.189,0.334
2,83,363815.2,363298.01,116.63,GRASS,74,84,69,99.1,0.185,0.33
2,84,363815.2,363298.21,116.63,GRASS,76,86,71,100.1,0.18,0.339
2,85,363815.2,363298.41,116.63,GRASS,78,88,73,99.8,0.178,0.346
2,86,363815.2,363298.61,116.67,GRASS,76,87,71,99.2,0.187,0.341
2,87,363815.2,363298.81,116.67,GRASS,75,86,69,98.5,0.195,0.337
2,88,363815.2,363299.01,116.67,GRASS,78,88,71,98.3,0.192,0.347
2,89,363815.2,363299.21,116.67,GRASS,79,90,73,99.0,0.186,0.352
2,90,363815.2,363299.41,116.67,GRASS,77,88,72,100.9,0.186,0.347
2,91,363815.2,363299.61,116.73,GRASS,73,85,68,103.2,0.195,0.333
2,92,363815.2,363299.81,116.73,GRASS,72,85,68,106.4,0.2,0.332
2,93,363815.2,363300.01,116.73,GRASS,70,85,67,110.0,0.204,0.331
2,94,363815.2,363300.21,116.73,GRASS,68,82,65,111.5,0.203,0.322
2,95,363815.2,363300.41,116.73,GRASS,68,81,66,111.9,0.189,0.319
2,96,363815.2,363300.61,116.8,GRASS,68,80,66,109.7,0.177,0.314
2,97,363815.2,363300.81,116.8,GRASS,72,83,68,104.7,0.179,0.325
2,98,363815.2,363301.01,116.8,GRASS,77,87,72,97.7,0.174,0.341
2,99,363815.2,363301.21,116.8,GRASS,81,89,74,92.2,0.169,0.347
2,100,363815.2,363301.41,116.8,GRASS,81,88,74,88.3,0.164,0.346
2,101,363815.2,363301.61,116.86,GRASS,83,89,75,85.4,0.159,0.35
2,102,363815.2,363301.81,116.86,GRASS,84,90,76,84.6,0.158,0.353
2,103,363815.2,363302.01,116.86,GRASS,83,89,74,87.0,0.164,0.349
2,104,363815.2,363302.21,116.86,GRASS,81,89,74,89.7,0.167,0.348
2,105,363815.2,363302.41,116.86,GRASS,80,87,72,91.2,0.17,0.342
2,106,363815.2,363302.61,116.94,GRASS,78,86,71,91.6,0.172,0.338
2,107,363815.2,363302.81,116.94,GRASS,79,86,72,89.6,0.168,0.339
2,108,363815.2,363303.01,116.94,GRASS,82,88,74,85.2,0.161,0.347
2,109,363815.2,363303.21,116.94,GRASS,86,91,77,81.3,0.154,0.355
2,110,363815.2,363303.41,116.94,GRASS,86,91,77,82.2,0.147,0.355
2,111,363815.2,363303.61,117.01,GRASS,85,91,78,85.2,0.14,0.355
2,112,363815.2,363303.81,117.01,GRASS,87,91,79,84.3,0.133,0.359
2,113,363815.2,363304.01,117.01,GRASS,88,92,79,79.4,0.139,0.36
2,114,363815.2,363304.21,117.01,GRASS,85,89,76,77.7,0.15,0.35
2,115,363815.2,363304.41,117.01,GRASS,83,88,74,80.3,0.158,0.346
2,116,363815.2,363304.61,117.08,GRASS,82,88,73,83.2,0.167,0.345
2,117,363815.2,363304.81,117.08,GRASS,82,88,73,86.0,0.177,0.347
2,118,363815.2,363305.01,117.08,GRASS,80,89,72,91.1,0.187,0.349
2,119,363815.2,363305.21,117.08,GRASS,79,89,72,95.0,0.192,0.351
2,120,363815.2,363305.41,117.08,GRASS,79,91,72,96.5,0.201,0.355
2,121,363815.2,363305.61,117.14,GRASS,80,92,73,96.8,0.207,0.359
2,122,363815.2,363305.81,117.14,GRASS,80,92,73,96.4,0.209,0.36
2,123,363815.2,363306.01,117.14,GRASS,79,90,72,95.6,0.202,0.352
2,124,363815.2,363306.21,117.14,GRASS,80,89,72,93.8,0.19,0.35
2,125,363815.2,363306.41,117.14,GRASS,81,89,73,90.7,0.183,0.351
2,126,363815.2,363306.61,117.25,GRASS,84,92,76,89.5,0.179,0.362
2,127,363815.2,363306.81,117.25,GRASS,81,90,73,90.4,0.187,0.353
2,128,363815.2,363307.01,117.25,GRASS,75,83,67,92.0,0.197,0.327
2,129,363815.2,363307.21,117.25,GRASS,73,82,66,94.6,0.194,0.321
2,130,363815.2,363307.41,117.25,GRASS,76,85,70,94.4,0.181,0.334
2,131,363815.2,363307.61,117.29,GRASS,80,88,73,91.7,0.171,0.346
2,132,363815.2,363307.81,117.29,GRASS,81,88,73,87.4,0.172,0.347
2,133,363815.2,363308.01,117.29,GRASS,83,89,74,82.7,0.172,0.35
2,134,363815.2,363308.21,117.29,GRASS,85,90,75,82.4,0.166,0.354
2,135,363815.2,363308.41,117.29,GRASS,85,91,77,84.2,0.159,0.358
2,136,363815.2,363308.61,117.36,GRASS,84,91,76,88.4,0.163,0.356
2,137,363815.2,363308.81,117.36,GRASS,79,88,72,94.7,0.176,0.344
2,138,363815.2,363309.01,117.36,GRASS,74,85,69,99.4,0.187,0.333
2,139,363815.2,363309.21,117.36,GRASS,74,85,69,101.2,0.188,0.334
2,140,363815.2,363309.41,117.36,GRASS,74,85,69,101.2,0.188,0.334
2,141,363815.2,363309.61,117.43,GRASS,75,86,70,101.2,0.185,0.339
2,142,363815.2,363309.81,117.43,GRASS,76,87,72,101.4,0.179,0.342
2,143,363815.2,363310.01,117.43,GRASS,76,87,71,101.4,0.179,0.341
2,144,363815.2,363310.21,117.43,GRASS,73,85,69,102.9,0.19,0.332
2,145,363815.2,363310.41,117.43,GRASS,73,85,68,104.4,0.198,0.333
2,146,363815.2,363310.61,117.49,GRASS,72,84,67,105.5,0.202,0.331
2,147,363815.2,363310.81,117.49,GRASS,69,81,65,106.8,0.197,0.318
2,148,363815.2,363311.01,117.49,GRASS,72,83,69,109.0,0.166,0.325
2,149,363815.2,363311.21,117.49,GRASS,78,88,77,110.8,0.13,0.346
2,150,363815.2,363311.41,117.49,GRASS,88,95,85,101.8,0.105,0.374
2,151,363815.2,363311.61,117.56,GRASS,100,104,95,84.4,0.086,0.408
2,152,363815.2,363311.81,117.56,CONCRETE,115,115,108,62.3,0.064,0.452
2,153,363815.2,363312.01,117.56,CONCRETE,127,124,119,40.1,0.065,0.499
2,154,363815.2,363312.21,117.56,CONCRETE,135,129,124,27.9,0.078,0.528
2,155,363815.2,363312.41,117.56,CONCRETE,137,130,125,25.5,0.087,0.539
2,156,363815.2,363312.61,117.56,CONCRETE,138,131,126,26.5,0.092,0.543
2,157,363815.2,363312.81,117.56,CONCRETE,139,132,125,29.2,0.099,0.544
2,158,363815.2,363313.01,117.56,CONCRETE,138,131,123,30.3,0.107,0.541
2,159,363815.2,363313.21,117.56,CONCRETE,132,125,117,33.7,0.11,0.517
2,160,363815.2,363313.41,117.56,CONCRETE,116,112,102,43.2,0.115,0.453
2,161,363815.2,363313.61,117.56,CONCRETE,100,99,88,56.6,0.122,0.391
2,162,363815.2,363313.81,117.56,CONCRETE,90,91,79,66.3,0.138,0.358
2,163,363815.2,363314.01,117.56,GRASS,85,88,75,72.2,0.152,0.345
2,164,363815.2,363314.21,117.56,GRASS,82,86,72,77.4,0.16,0.337
2,165,363815.2,363314.41,117.56,GRASS,81,86,72,82.4,0.164,0.337
2,166,363815.2,363314.61,117.56,GRASS,77,85,70,89.4,0.177,0.333
2,167,363815.2,363314.81,117.69,GRASS,74,83,68,95.0,0.186,0.327
2,168,363815.2,363315.01,117.69,GRASS,74,84,68,100.0,0.191,0.331
2,169,363815.2,363315.21,117.69,GRASS,76,88,71,103.4,0.188,0.344
2,170,363815.2,363315.41,117.69,GRASS,78,90,74,105.4,0.187,0.355
2,171,363815.2,363315.61,117.69,GRASS,78,90,73,105.0,0.186,0.354
2,172,363815.2,363315.81,117.78,GRASS,75,87,70,103.7,0.19,0.341
2,173,363815.2,363316.01,117.78,GRASS,74,85,68,101.0,0.193,0.333
2,174,363815.2,363316.21,117.78,GRASS,75,87,70,101.1,0.196,0.339
2,175,363815.2,363316.41,117.78,GRASS,76,88,71,102.9,0.198,0.346
2,176,363815.2,363316.61,117.78,GRASS,76,89,71,102.8,0.198,0.347
2,177,363815.2,363316.81,117.91,GRASS,76,88,71,101.0,0.195,0.344
2,178,363815.2,363317.01,117.91,GRASS,76,87,70,99.7,0.194,0.341
2,179,363815.2,363317.21,117.91,GRASS,74,85,69,99.3,0.197,0.335
2,180,363815.2,363317.41,117.91,GRASS,75,86,69,100.0,0.196,0.339
2,181,363815.2,363317.61,117.91,GRASS,75,87,70,100.8,0.197,0.34
2,182,363815.2,363317.81,118.03,GRASS,74,86,69,103.7,0.193,0.338
2,183,363815.2,363318.01,118.03,GRASS,72,84,68,106.0,0.194,0.33
2,184,363815.2,363318.21,118.03,GRASS,67,80,64,108.6,0.203,0.316
2,185,363815.2,363318.41,118.03,GRASS,65,79,62,109.9,0.21,0.309
2,186,363815.2,363318.61,118.03,GRASS,66,80,64,111.8,0.208,0.316
2,187,363815.2,363318.81,118.09,GRASS,67,82,65,112.0,0.208,0.321
2,188,363815.2,363319.01,118.09,GRASS,69,84,66,111.1,0.209,0.328
2,189,363815.2,363319.21,118.09,GRASS,70,85,67,108.9,0.211,0.333
2,190,363815.2,363319.41,118.09,GRASS,73,87,69,106.1,0.208,0.342
3,0,363815.4,363281.41,116.2,GRASS,18,28,37,208.4,0.513,0.146
3,1,363815.4,363281.61,116.2,GRASS,18,28,36,207.4,0.516,0.143
3,2,363815.4,363281.81,116.2,GRASS,17,28,35,204.7,0.508,0.138
3,3,363815.4,363282.01,116.2,GRASS,18,29,35,201.9,0.489,0.137
3,4,363815.4,363282.21,116.2,GRASS,18,29,35,200.4,0.478,0.137
3,5,363815.4,363282.41,116.23,GRASS,17,28,34,200.8,0.491,0.134
3,6,363815.4,363282.61,116.23,GRASS,17,28,34,201.6,0.496,0.133
3,7,363815.4,363282.81,116.23,GRASS,19,29,35,202.0,0.467,0.136
3,8,363815.4,363283.01,116.23,GRASS,21,30,35,199.9,0.417,0.138
3,9,363815.4,363283.21,116.23,GRASS,24,34,37,193.6,0.347,0.145
3,10,363815.4,363283.41,116.26,GRASS,34,44,44,182.3,0.237,0.174
3,11,363815.4,363283.61,116.26,GRASS,43,54,51,166.7,0.194,0.211
3,12,363815.4,363283.81,116.26,GRASS,50,61,55,148.9,0.181,0.238
3,13,363815.4,363284.01,116.26,GRASS,54,66,57,133.1,0.173,0.258
3,14,363815.4,363284.21,116.26,GRASS,57,69,58,125.2,0.168,0.269
3,15,363815.4,363284.41,116.28,GRASS,57,69,58,122.2,0.17,0.271
3,16,363815.4,363284.61,116.28,GRASS,59,71,59,120.2,0.171,0.277
3,17,363815.4,363284.81,116.28,GRASS,61,73,60,113.9,0.184,0.287
3,18,363815.4,363285.01,116.28,GRASS,65,78,62,109.0,0.197,0.305
3,19,363815.4,363285.21,116.28,GRASS,68,81,65,106.4,0.205,0.319
3,20,363815.4,363285.41,116.31,GRASS,69,82,65,105.7,0.208,0.32
3,21,363815.4,363285.61,116.31,GRASS,68,81,64,105.4,0.21,0.316
3,22,363815.4,363285.81,116.31,GRASS,69,81,65,105.4,0.207,0.32
3,23,363815.4,363286.01,116.31,GRASS,68,81,64,106.3,0.209,0.318
3,24,363815.4,363286.21,116.31,GRASS,67,80,63,107.3,0.212,0.315
3,25,363815.4,363286.41,116.29,GRASS,68,81,64,108.3,0.209,0.318
3,26,363815.4,363286.61,116.29,GRASS,69,83,66,108.8,0.206,0.324
3,27,363815.4,363286.81,116.29,GRASS,69,83,66,109.3,0.204,0.327
3,28,363815.4,363287.01,116.29,GRASS,70,84,67,109.2,0.201,0.328
3,29,363815.4,363287.21,116.29,GRASS,68,82,65,108.9,0.201,0.321
3,30,363815.4,363287.41,116.32,GRASS,68,81,65,108.3,0.199,0.319
3,31,363815.4,363287.61,116.32,GRASS,70,83,66,106.7,0.198,0.325
3,32,363815.4,363287.81,116.32,GRASS,71,83,66,105.2,0.201,0.326
3,33,363815.4,363288.01,116.32,GRASS,70,82,65,103.6,0.202,0.32
3,34,363815.4,363288.21,116.32,GRASS,70,81,65,101.8,0.2,0.317
3,35,363815.4,363288.41,116.32,GRASS,71,82,66,100.7,0.195,0.322
3,36,363815.4,363288.61,116.32,GRASS,72,83,67,100.6,0.192,0.325
3,37,363815.4,363288.81,116.32,GRASS,72,83,67,101.2,0.192,0.327
3,38,363815.4,363289.01,116.32,GRASS,72,84,67,101.6,0.194,0.328
3,39,363815.4,363289.21,116.32,GRASS,73,84,68,102.0,0.196,0.33
3,40,363815.4,363289.41,116.32,GRASS,74,85,69,102.0,0.195,0.334
3,41,363815.4,363289.61,116.32,GRASS,75,86,70,101.4,0.189,0.337
3,42,363815.4,363289.81,116.32,GRASS,75,87,71,102.6,0.187,0.341
3,43,363815.4,363290.01,116.32,GRASS,74,86,70,104.2,0.194,0.339
3,44,363815.4,363290.21,116.32,GRASS,75,87,70,104.1,0.197,0.342
3,45,363815.4,363290.41,116.33,GRASS,77,88,71,99.9,0.195,0.345
3,46,363815.4,363290.61,116.33,GRASS,79,89,72,94.6,0.191,0.349
3,47,363815.4,363290.81,116.33,GRASS,80,89,72,91.8,0.191,0.348
3,48,363815.4,363291.01,116.33,GRASS,80,89,72,91.8,0.19,0.351
3,49,363815.4,363291.21,116.33,GRASS,80,89,72,91.8,0.186,0.349
3,50,363815.4,363291.41,116.36,GRASS,80,89,73,93.0,0.179,0.348
3,51,363815.4,363291.61,116.36,GRASS,80,89,73,95.5,0.173,0.348
3,52,363815.4,363291.81,116.36,GRASS,80,90,74,97.9,0.174,0.353
3,53,363815.4,363292.01,116.36,GRASS,80,90,75,98.3,0.174,0.355
3,54,363815.4,363292.21,116.36,GRASS,82,91,76,97.8,0.171,0.359
3,55,363815.4,363292.41,116.36,GRASS,82,91,76,95.9,0.169,0.358
3,56,363815.4,363292.61,116.38,GRASS,78,87,72,93.9,0.175,0.341
3,57,363815.4,363292.81,116.38,GRASS,77,85,70,93.9,0.178,0.334
3,58,363815.4,363293.01,116.38,GRASS,77,86,71,93.8,0.181,0.338
3,59,363815.4,363293.21,116.38,GRASS,79,88,71,93.2,0.186,0.344
3,60,363815.4,363293.41,116.38,GRASS,79,89,72,92.3,0.192,0.348
3,61,363815.4,363293.61,116.43,GRASS,81,90,73,91.8,0.189,0.352
3,62,363815.4,363293.81,116.43,GRASS,83,92,75,91.3,0.184,0.36
3,63,363815.4,363294.01,116.43,GRASS,84,92,76,90.9,0.182,0.362
3,64,363815.4,363294.21,116.43,GRASS,84,93,76,91.3,0.178,0.364
3,65,363815.4,363294.41,116.43,GRASS,82,91,75,93.8,0.176,0.357
3,66,363815.4,363294.61,116.48,GRASS,80,90,74,96.4,0.172,0.352
3,67,363815.4,363294.81,116.48,GRASS,80,90,74,98.0,0.177,0.354
3,68,363815.4,363295.01,116.48,GRASS,79,90,73,97.6,0.186,0.352
3,69,363815.4,363295.21,116.48,GRASS,78,89,71,97.0,0.194,0.347
3,70,363815.4,363295.41,116.48,GRASS,77,87,70,97.0,0.196,0.341
3,71,363815.4,363295.61,116.52,GRASS,78,88,72,96.6,0.189,0.346
3,72,363815.4,363295.81,116.52,GRASS,80,89,73,94.2,0.183,0.35
3,73,363815.4,363296.01,116.52,GRASS,82,90,74,88.9,0.178,0.353
3,74,363815.4,363296.21,116.52,GRASS,84,89,74,82.5,0.172,0.351
3,75,363815.4,363296.41,116.52,GRASS,85,89,74,76.8,0.167,0.348
3,76,363815.4,363296.61,116.58,GRASS,85,88,73,73.7,0.167,0.345
3,77,363815.4,363296.81,116.58,GRASS,86,90,75,74.9,0.165,0.352
3,78,363815.4,363297.01,116.58,GRASS,86,91,76,78.2,0.168,0.356
3,79,363815.4,363297.21,116.58,GRASS,86,92,77,82.2,0.168,0.361
3,80,363815.4,363297.41,116.58,GRASS,83,90,75,87.3,0.172,0.355
3,81,363815.4,363297.61,116.63,GRASS,79,87,71,90.0,0.176,0.34
3,82,363815.4,363297.81,116.63,GRASS,75,84,68,93.9,0.184,0.328
3,83,363815.4,363298.01,116.63,GRASS,74,84,68,97.0,0.185,0.329
3,84,363815.4,363298.21,116.63,GRASS,76,87,71,99.8,0.183,0.34
3,85,363815.4,363298.41,116.63,GRASS,76,87,71,101.2,0.184,0.341
3,86,363815.4,363298.61,116.67,GRASS,73,84,68,101.1,0.192,0.33
3,87,363815.4,363298.81,116.67,GRASS,73,84,67,100.7,0.196,0.328
3,88,363815.4,363299.01,116.67,GRASS,75,86,70,100.3,0.193,0.338
3,89,363815.4,363299.21,116.67,GRASS,77,88,72,100.4,0.185,0.346
3,90,363815.4,363299.41,116.67,GRASS,76,87,71,101.2,0.185,0.342
3,91,363815.4,363299.61,116.73,GRASS,74,85,69,102.8,0.191,0.335
3,92,363815.4,363299.81,116.73,GRASS,71,84,68,106.2,0.197,0.33
3,93,363815.4,363300.01,116.73,GRASS,69,83,67,111.2,0.201,0.327
3,94,363815.4,363300.21,116.73,GRASS,68,83,67,113.9,0.194,0.325
3,95,363815.4,363300.41,116.73,GRASS,72,85,70,112.8,0.178,0.333
3,96,363815.4,363300.61,116.8,GRASS,73,84,70,109.4,0.166,0.33
3,97,363815.4,363300.81,116.8,GRASS,74,86,71,105.4,0.173,0.336
3,98,363815.4,363301.01,116.8,GRASS,79,88,73,98.8,0.172,0.347
3,99,363815.4,363301.21,116.8,GRASS,82,90,75,93.0,0.167,0.353
3,100,363815.4,363301.41,116.8,GRASS,84,91,76,88.6,0.159,0.357
3,101,363815.4,363301.61,116.86,GRASS,86,92,78,86.5,0.154,0.36
3,102,363815.4,363301.81,116.86,GRASS,86,91,77,84.3,0.153,0.359
3,103,363815.4,363302.01,116.86,GRASS,84,89,75,83.5,0.158,0.349
