grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b,hsv_h,hsv_s,hsv_v
1,163,364313.8,364135.93,113.28,GRASS,101,112,87,85.2,0.216,0.437
1,164,364313.8,364136.13,113.28,GRASS,93,104,80,88.0,0.232,0.409
1,165,364313.8,364136.33,113.28,GRASS,92,103,79,86.5,0.234,0.403
1,166,364313.8,364136.53,113.28,GRASS,98,107,84,82.8,0.223,0.421
1,167,364313.8,364136.73,113.28,GRASS,107,114,90,77.2,0.209,0.446
1,168,364313.8,364136.93,113.34,GRASS,113,118,94,71.9,0.202,0.461
1,169,364313.8,364137.13,113.34,GRASS,116,119,94,67.7,0.204,0.465
1,170,364313.8,364137.33,113.34,GRASS,116,118,93,66.1,0.212,0.464
1,171,364313.8,364137.53,113.34,GRASS,118,120,95,65.9,0.214,0.472
1,172,364313.8,364137.73,113.34,GRASS,117,120,95,65.8,0.21,0.469
2,0,364314.0,364103.33,118.92,GRASS,79,92,73,100.6,0.208,0.359
2,1,364314.0,364103.53,118.92,GRASS,80,92,74,100.7,0.199,0.362
2,2,364314.0,364103.73,118.92,GRASS,80,91,74,99.6,0.189,0.359
2,3,364314.0,364103.93,118.92,GRASS,79,90,72,97.4,0.192,0.351
2,4,364314.0,364104.13,118.92,GRASS,79,90,72,98.3,0.197,0.352
2,5,364314.0,364104.33,118.59,GRASS,81,94,76,102.1,0.195,0.368
2,6,364314.0,364104.53,118.59,GRASS,81,95,77,105.5,0.193,0.373
2,7,364314.0,364104.73,118.59,GRASS,77,91,73,106.7,0.2,0.357
2,8,364314.0,364104.93,118.59,GRASS,73,86,69,106.2,0.203,0.339
2,9,364314.0,364105.13,118.59,GRASS,73,86,69,105.1,0.201,0.337
2,10,364314.0,364105.33,118.26,GRASS,74,87,70,105.3,0.201,0.342
2,11,364314.0,364105.53,118.26,GRASS,74,88,70,105.0,0.205,0.344
2,12,364314.0,364105.73,118.26,GRASS,75,88,70,104.1,0.205,0.346
2,13,364314.0,364105.93,118.26,GRASS,77,89,72,101.6,0.2,0.351
2,14,364314.0,364106.13,118.26,GRASS,77,89,72,100.5,0.195,0.349
2,15,364314.0,364106.33,117.88,GRASS,74,86,69,99.2,0.2,0.336
2,16,364314.0,364106.53,117.88,GRASS,74,85,68,99.1,0.204,0.335
2,17,364314.0,364106.73,117.88,GRASS,78,89,71,98.3,0.204,0.349
2,18,364314.0,364106.93,117.88,GRASS,80,92,72,98.0,0.209,0.36
2,19,364314.0,364107.13,117.88,GRASS,79,91,71,96.7,0.215,0.355
2,20,364314.0,364107.33,117.53,GRASS,84,95,76,94.3,0.204,0.373
2,21,364314.0,364107.53,117.53,GRASS,92,102,83,92.9,0.188,0.402
2,22,364314.0,364107.73,117.53,GRASS,90,102,82,94.7,0.194,0.399
2,23,364314.0,364107.93,117.53,GRASS,83,96,76,96.4,0.209,0.375
2,24,364314.0,364108.13,117.53,GRASS,79,91,72,98.1,0.216,0.359
2,25,364314.0,364108.33,117.28,GRASS,79,92,72,100.1,0.212,0.36
2,26,364314.0,364108.53,117.28,GRASS,75,88,69,101.1,0.216,0.344
2,27,364314.0,364108.73,117.28,GRASS,71,84,65,102.6,0.219,0.328
2,28,364314.0,364108.93,117.28,GRASS,69,82,64,103.7,0.217,0.323
2,29,364314.0,364109.13,117.0,GRASS,73,86,68,103.8,0.202,0.336
2,30,364314.0,364109.33,117.0,GRASS,78,90,73,103.5,0.189,0.354
2,31,364314.0,364109.53,117.0,GRASS,82,95,77,102.1,0.187,0.371
2,32,364314.0,364109.73,117.0,GRASS,86,99,80,101.2,0.196,0.388
2,33,364314.0,364109.93,117.0,GRASS,85,99,78,100.5,0.209,0.387
2,34,364314.0,364110.13,116.62,GRASS,78,93,72,102.4,0.222,0.365
2,35,364314.0,364110.33,116.62,GRASS,69,84,65,105.5,0.227,0.329
2,36,364314.0,364110.53,116.62,GRASS,63,76,59,107.1,0.228,0.3
2,37,364314.0,364110.73,116.62,GRASS,64,77,61,107.5,0.214,0.304
2,38,364314.0,364110.93,116.62,GRASS,67,80,64,108.7,0.21,0.315
2,39,364314.0,364111.13,116.38,GRASS,68,82,65,110.5,0.209,0.323
2,40,364314.0,364111.33,116.38,GRASS,67,83,65,111.9,0.212,0.324
2,41,364314.0,364111.53,116.38,GRASS,71,87,69,112.5,0.203,0.339
2,42,364314.0,364111.73,116.38,GRASS,74,88,71,110.9,0.195,0.346
2,43,364314.0,364111.93,116.38,GRASS,75,90,72,109.5,0.194,0.352
2,44,364314.0,364112.13,116.03,GRASS,73,87,69,107.1,0.205,0.342
2,45,364314.0,364112.33,116.03,GRASS,74,88,70,105.5,0.21,0.347
2,46,364314.0,364112.53,116.03,GRASS,74,89,70,106.8,0.211,0.35
2,47,364314.0,364112.73,116.03,GRASS,73,88,69,108.4,0.215,0.347
2,48,364314.0,364112.93,116.03,GRASS,71,87,68,110.4,0.218,0.342
2,49,364314.0,364113.13,115.66,GRASS,70,86,67,111.9,0.22,0.338
2,50,364314.0,364113.33,115.66,GRASS,70,86,67,110.4,0.221,0.337
2,51,364314.0,364113.53,115.66,GRASS,73,89,70,109.4,0.217,0.348
2,52,364314.0,364113.73,115.66,GRASS,75,91,72,110.1,0.214,0.359
2,53,364314.0,364113.93,115.66,GRASS,69,86,67,111.6,0.228,0.338
2,54,364314.0,364114.13,115.38,GRASS,65,82,63,113.8,0.229,0.322
2,55,364314.0,364114.33,115.38,GRASS,67,84,65,116.3,0.217,0.328
2,56,364314.0,364114.53,115.38,GRASS,70,87,69,117.6,0.204,0.34
2,57,364314.0,364114.73,115.38,GRASS,68,85,67,117.7,0.208,0.333
2,58,364314.0,364114.93,115.38,GRASS,66,83,65,116.0,0.219,0.326
2,59,364314.0,364115.13,115.1,GRASS,67,83,65,114.4,0.222,0.327
2,60,364314.0,364115.33,115.1,GRASS,67,84,64,111.1,0.229,0.328
2,61,364314.0,364115.53,115.1,GRASS,70,86,66,109.8,0.226,0.336
2,62,364314.0,364115.73,115.1,GRASS,71,88,69,111.4,0.219,0.345
2,63,364314.0,364115.93,115.1,GRASS,72,89,70,112.9,0.213,0.35
2,64,364314.0,364116.13,114.78,GRASS,73,89,70,112.8,0.212,0.35
2,65,364314.0,364116.33,114.78,GRASS,71,88,69,114.1,0.217,0.344
2,66,364314.0,364116.53,114.78,GRASS,68,86,67,116.1,0.223,0.338
2,67,364314.0,364116.73,114.78,GRASS,66,85,65,116.8,0.229,0.332
2,68,364314.0,364116.93,114.78,GRASS,65,83,64,116.3,0.23,0.325
2,69,364314.0,364117.13,114.47,GRASS,64,82,63,116.4,0.227,0.32
2,70,364314.0,364117.33,114.47,GRASS,67,84,66,118.9,0.212,0.331
2,71,364314.0,364117.53,114.47,GRASS,66,84,67,122.4,0.212,0.329
2,72,364314.0,364117.73,114.47,GRASS,64,82,66,126.6,0.22,0.323
2,73,364314.0,364117.93,114.47,GRASS,62,80,64,128.9,0.229,0.314
2,74,364314.0,364118.13,114.13,GRASS,60,79,64,131.4,0.244,0.311
2,75,364314.0,364118.33,114.13,GRASS,60,80,64,132.8,0.252,0.315
2,76,364314.0,364118.53,114.13,GRASS,60,80,64,132.3,0.252,0.315
2,77,364314.0,364118.73,114.13,GRASS,60,80,63,129.8,0.246,0.313
2,78,364314.0,364118.93,114.13,GRASS,61,80,63,127.5,0.24,0.314
2,79,364314.0,364119.13,113.88,GRASS,61,80,64,127.2,0.234,0.315
2,80,364314.0,364119.33,113.88,GRASS,62,81,65,129.6,0.228,0.317
2,81,364314.0,364119.53,113.88,GRASS,64,83,68,130.6,0.223,0.325
2,82,364314.0,364119.73,113.88,GRASS,64,83,67,128.9,0.226,0.326
2,83,364314.0,364119.93,113.88,GRASS,64,83,65,124.1,0.232,0.324
2,84,364314.0,364120.13,113.72,GRASS,65,84,65,120.4,0.225,0.33
2,85,364314.0,364120.33,113.72,GRASS,67,86,67,119.5,0.22,0.336
2,86,364314.0,364120.53,113.72,GRASS,67,86,67,119.7,0.221,0.336
2,87,364314.0,364120.73,113.72,GRASS,69,87,68,118.7,0.216,0.341
2,88,364314.0,364120.93,113.72,GRASS,72,89,70,114.9,0.208,0.348
2,89,364314.0,364121.13,113.56,GRASS,74,89,70,109.6,0.205,0.347
2,90,364314.0,364121.33,113.56,GRASS,76,89,71,104.1,0.198,0.349
2,91,364314.0,364121.53,113.56,GRASS,80,91,74,98.4,0.188,0.355
2,92,364314.0,364121.73,113.56,GRASS,84,92,74,88.3,0.192,0.362
2,93,364314.0,364121.93,113.56,GRASS,88,93,75,76.9,0.197,0.366
2,94,364314.0,364122.13,113.33,DIRT,95,97,79,66.8,0.184,0.381
2,95,364314.0,364122.33,113.33,DIRT,106,105,89,56.7,0.158,0.415
2,96,364314.0,364122.53,113.33,CONCRETE,128,124,111,45.8,0.136,0.502
2,97,364314.0,364122.73,113.33,CONCRETE,155,148,138,38.0,0.109,0.607
2,98,364314.0,364122.93,113.33,CONCRETE,173,166,157,32.6,0.087,0.677
2,99,364314.0,364123.13,113.05,CONCRETE,178,171,165,29.7,0.072,0.696
2,100,364314.0,364123.33,113.05,CONCRETE,178,173,166,34.5,0.07,0.7
2,101,364314.0,364123.53,113.05,CONCRETE,178,174,165,40.9,0.076,0.699
2,102,364314.0,364123.73,113.05,CONCRETE,177,173,162,43.4,0.082,0.693
2,103,364314.0,364123.93,113.05,CONCRETE,176,172,161,43.6,0.083,0.689
2,104,364314.0,364124.13,113.05,CONCRETE,176,172,161,43.6,0.083,0.689
2,105,364314.0,364124.33,113.05,CONCRETE,178,174,164,42.8,0.083,0.7
2,106,364314.0,364124.53,113.05,CONCRETE,180,175,165,42.2,0.084,0.705
2,107,364314.0,364124.73,113.05,CONCRETE,180,175,165,40.5,0.087,0.707
2,108,364314.0,364124.93,113.05,CONCRETE,179,173,163,37.8,0.091,0.703
2,109,364314.0,364125.13,113.02,CONCRETE,180,173,163,35.9,0.094,0.706
2,110,364314.0,364125.33,113.02,CONCRETE,181,174,164,35.3,0.094,0.711
2,111,364314.0,364125.53,113.02,CONCRETE,183,176,166,35.3,0.093,0.716
2,112,364314.0,364125.73,113.02,CONCRETE,183,176,166,35.3,0.093,0.718
2,113,364314.0,364125.93,113.02,CONCRETE,185,178,169,34.1,0.088,0.725
2,114,364314.0,364126.13,113.18,CONCRETE,187,180,171,32.7,0.083,0.732
2,115,364314.0,364126.33,113.18,CONCRETE,186,179,171,32.0,0.081,0.73
2,116,364314.0,364126.53,113.18,CONCRETE,186,178,170,31.6,0.086,0.728
2,117,364314.0,364126.73,113.18,CONCRETE,185,178,168,33.0,0.092,0.727
2,118,364314.0,364126.93,113.18,CONCRETE,181,174,163,37.2,0.102,0.712
2,119,364314.0,364127.13,113.37,CONCRETE,165,159,145,41.6,0.123,0.649
2,120,364314.0,364127.33,113.37,CONCRETE,138,133,116,46.4,0.16,0.539
2,121,364314.0,364127.53,113.37,CONCRETE,118,114,95,50.9,0.194,0.461
2,122,364314.0,364127.73,113.37,GRASS,111,109,88,54.1,0.205,0.436
2,123,364314.0,364127.93,113.37,GRASS,111,110,89,56.2,0.203,0.436
2,124,364314.0,364128.13,113.42,GRASS,116,114,94,55.1,0.194,0.456
2,125,364314.0,364128.33,113.42,GRASS,117,114,94,53.3,0.192,0.457
2,126,364314.0,364128.53,113.42,DIRT,114,112,92,52.6,0.192,0.448
2,127,364314.0,364128.73,113.42,DIRT,113,111,92,54.2,0.187,0.443
2,128,364314.0,364128.93,113.42,DIRT,114,113,95,55.3,0.174,0.449
2,129,364314.0,364129.13,113.42,GRASS,118,117,99,55.6,0.161,0.464
2,130,364314.0,364129.33,113.42,GRASS,127,125,109,53.9,0.145,0.498
2,131,364314.0,364129.53,113.42,GRASS,132,130,114,52.8,0.139,0.517
2,132,364314.0,364129.73,113.42,GRASS,128,128,109,58.0,0.147,0.503
2,133,364314.0,364129.93,113.42,GRASS,118,120,99,65.8,0.175,0.47
2,134,364314.0,364130.13,113.36,GRASS,113,116,94,68.7,0.186,0.454
2,135,364314.0,364130.33,113.36,GRASS,112,115,94,68.9,0.18,0.451
2,136,364314.0,364130.53,113.36,GRASS,116,118,98,66.0,0.164,0.461
2,137,364314.0,364130.73,113.36,GRASS,122,123,104,61.9,0.148,0.48
2,138,364314.0,364130.93,113.36,GRASS,126,125,108,58.0,0.143,0.493
2,139,364314.0,364131.13,113.29,GRASS,122,122,105,59.3,0.143,0.48
2,140,364314.0,364131.33,113.29,GRASS,120,121,103,63.2,0.155,0.476
2,141,364314.0,364131.53,113.29,GRASS,119,122,101,66.3,0.168,0.477
2,142,364314.0,364131.73,113.29,GRASS,117,120,98,68.5,0.178,0.469
2,143,364314.0,364131.93,113.29,GRASS,110,114,93,71.0,0.188,0.448
2,144,364314.0,364132.13,113.15,GRASS,106,111,89,74.6,0.2,0.436
2,145,364314.0,364132.33,113.15,GRASS,106,113,90,77.9,0.202,0.442
2,146,364314.0,364132.53,113.15,GRASS,105,113,89,79.0,0.208,0.442
2,147,364314.0,364132.73,113.15,GRASS,106,114,90,79.7,0.208,0.448
2,148,364314.0,364132.93,113.13,GRASS,109,117,93,79.3,0.204,0.457
2,149,364314.0,364133.13,113.13,GRASS,109,116,93,79.0,0.204,0.457
2,150,364314.0,364133.33,113.13,GRASS,108,115,91,78.7,0.207,0.451
2,151,364314.0,364133.53,113.13,GRASS,105,113,89,78.7,0.211,0.443
2,152,364314.0,364133.73,113.13,GRASS,105,112,88,77.6,0.212,0.438
2,153,364314.0,364133.93,113.14,GRASS,108,114,91,75.1,0.204,0.448
2,154,364314.0,364134.13,113.14,GRASS,112,117,94,72.8,0.198,0.458
2,155,364314.0,364134.33,113.14,GRASS,114,118,95,71.4,0.194,0.464
2,156,364314.0,364134.53,113.14,GRASS,115,119,97,70.7,0.189,0.468
2,157,364314.0,364134.73,113.14,GRASS,115,118,96,70.1,0.186,0.465
2,158,364314.0,364134.93,113.19,GRASS,118,122,100,69.3,0.178,0.477
2,159,364314.0,364135.13,113.19,GRASS,118,122,100,68.7,0.178,0.477
2,160,364314.0,364135.33,113.19,GRASS,115,119,97,68.7,0.182,0.465
2,161,364314.0,364135.53,113.19,GRASS,112,116,94,71.0,0.19,0.457
2,162,364314.0,364135.73,113.19,GRASS,112,118,95,75.3,0.195,0.461
2,163,364314.0,364135.93,113.28,GRASS,106,114,90,79.2,0.21,0.446
2,164,364314.0,364136.13,113.28,GRASS,101,109,85,80.5,0.22,0.429
2,165,364314.0,364136.33,113.28,GRASS,99,107,83,79.6,0.223,0.42
2,166,364314.0,364136.53,113.28,GRASS,102,108,85,77.6,0.218,0.425
2,167,364314.0,364136.73,113.28,GRASS,105,111,87,74.6,0.212,0.434
2,168,364314.0,364136.93,113.34,GRASS,110,114,91,71.9,0.205,0.448
2,169,364314.0,364137.13,113.34,GRASS,111,115,91,70.3,0.207,0.452
2,170,364314.0,364137.33,113.34,GRASS,112,116,91,69.7,0.212,0.456
2,171,364314.0,364137.53,113.34,GRASS,113,117,92,69.7,0.216,0.46
2,172,364314.0,364137.73,113.34,GRASS,113,117,92,70.4,0.216,0.46
3,0,364314.2,364103.33,118.92,GRASS,78,91,72,100.3,0.212,0.357
3,1,364314.2,364103.53,118.92,GRASS,79,92,73,100.6,0.203,0.359
3,2,364314.2,364103.73,118.92,GRASS,80,91,74,99.9,0.191,0.358
3,3,364314.2,364103.93,118.92,GRASS,80,91,74,96.7,0.192,0.357
3,4,364314.2,364104.13,118.92,GRASS,80,91,72,96.8,0.202,0.356
3,5,364314.2,364104.33,118.59,GRASS,82,95,76,100.6,0.201,0.372
3,6,364314.2,364104.53,118.59,GRASS,82,96,77,105.1,0.196,0.377
3,7,364314.2,364104.73,118.59,GRASS,77,92,73,107.0,0.202,0.36
3,8,364314.2,364104.93,118.59,GRASS,74,88,70,106.0,0.204,0.343
3,9,364314.2,364105.13,118.59,GRASS,75,88,71,104.6,0.198,0.346
3,10,364314.2,364105.33,118.26,GRASS,77,91,73,105.0,0.196,0.356
3,11,364314.2,364105.53,118.26,GRASS,78,91,73,105.3,0.199,0.358
3,12,364314.2,364105.73,118.26,GRASS,75,89,71,105.1,0.205,0.35
3,13,364314.2,364105.93,118.26,GRASS,76,89,71,102.5,0.201,0.348
3,14,364314.2,364106.13,118.26,GRASS,77,88,71,100.7,0.197,0.346
3,15,364314.2,364106.33,117.88,GRASS,77,88,71,98.5,0.194,0.344
3,16,364314.2,364106.53,117.88,GRASS,77,88,70,97.6,0.2,0.345
3,17,364314.2,364106.73,117.88,GRASS,78,89,71,96.5,0.21,0.351
3,18,364314.2,364106.93,117.88,GRASS,78,90,70,96.1,0.223,0.352
3,19,364314.2,364107.13,117.88,GRASS,76,88,68,95.3,0.225,0.346
3,20,364314.2,364107.33,117.53,GRASS,81,93,73,94.1,0.213,0.363
3,21,364314.2,364107.53,117.53,GRASS,89,100,80,93.5,0.198,0.391
3,22,364314.2,364107.73,117.53,GRASS,89,101,81,95.0,0.2,0.396
3,23,364314.2,364107.93,117.53,GRASS,82,95,74,95.8,0.215,0.371
3,24,364314.2,364108.13,117.53,GRASS,78,90,70,97.0,0.221,0.354
3,25,364314.2,364108.33,117.28,GRASS,78,91,72,98.8,0.211,0.356
3,26,364314.2,364108.53,117.28,GRASS,76,88,70,100.1,0.207,0.345
3,27,364314.2,364108.73,117.28,GRASS,72,84,66,101.6,0.213,0.329
3,28,364314.2,364108.93,117.28,GRASS,69,82,64,103.1,0.216,0.32
3,29,364314.2,364109.13,117.0,GRASS,70,83,66,104.0,0.208,0.325
3,30,364314.2,364109.33,117.0,GRASS,75,87,71,103.6,0.192,0.343
3,31,364314.2,364109.53,117.0,GRASS,79,91,74,101.6,0.193,0.358
3,32,364314.2,364109.73,117.0,GRASS,84,97,77,100.2,0.202,0.379
3,33,364314.2,364109.93,117.0,GRASS,85,99,78,99.4,0.211,0.386
3,34,364314.2,364110.13,116.62,GRASS,80,94,74,102.2,0.217,0.369
3,35,364314.2,364110.33,116.62,GRASS,70,85,66,106.3,0.221,0.332
3,36,364314.2,364110.53,116.62,GRASS,64,78,61,107.3,0.223,0.306
3,37,364314.2,364110.73,116.62,GRASS,65,78,62,107.4,0.216,0.308
3,38,364314.2,364110.93,116.62,GRASS,66,80,63,108.6,0.214,0.312
3,39,364314.2,364111.13,116.38,GRASS,62,76,59,110.3,0.224,0.3
3,40,364314.2,364111.33,116.38,GRASS,61,75,58,111.2,0.229,0.296
3,41,364314.2,364111.53,116.38,GRASS,64,79,62,111.2,0.218,0.311
3,42,364314.2,364111.73,116.38,GRASS,70,84,67,109.1,0.203,0.329
3,43,364314.2,364111.93,116.38,GRASS,74,88,71,107.6,0.195,0.345
3,44,364314.2,364112.13,116.03,GRASS,76,90,72,105.8,0.198,0.352
3,45,364314.2,364112.33,116.03,GRASS,76,90,72,105.5,0.205,0.354
3,46,364314.2,364112.53,116.03,GRASS,75,89,71,107.1,0.211,0.351
3,47,364314.2,364112.73,116.03,GRASS,70,86,67,108.1,0.222,0.335
3,48,364314.2,364112.93,116.03,GRASS,70,85,66,109.2,0.225,0.334
3,49,364314.2,364113.13,115.66,GRASS,68,84,64,109.4,0.232,0.329
3,50,364314.2,364113.33,115.66,GRASS,69,85,65,107.6,0.233,0.333
3,51,364314.2,364113.53,115.66,GRASS,70,86,66,107.5,0.232,0.338
3,52,364314.2,364113.73,115.66,GRASS,72,88,68,109.5,0.228,0.347
3,53,364314.2,364113.93,115.66,GRASS,67,85,65,112.5,0.234,0.332
3,54,364314.2,364114.13,115.38,GRASS,63,80,61,114.7,0.233,0.315
3,55,364314.2,364114.33,115.38,GRASS,64,81,63,117.7,0.218,0.317
3,56,364314.2,364114.53,115.38,GRASS,68,85,68,119.9,0.201,0.333
3,57,364314.2,364114.73,115.38,GRASS,68,85,68,120.4,0.201,0.332
3,58,364314.2,364114.93,115.38,GRASS,66,83,66,117.3,0.213,0.327
3,59,364314.2,364115.13,115.1,GRASS,68,84,66,114.0,0.218,0.331
3,60,364314.2,364115.33,115.1,GRASS,70,86,67,110.3,0.22,0.336
3,61,364314.2,364115.53,115.1,GRASS,70,86,67,108.6,0.222,0.336
3,62,364314.2,364115.73,115.1,GRASS,70,87,68,111.2,0.219,0.34
3,63,364314.2,364115.93,115.1,GRASS,72,89,70,113.7,0.213,0.349
3,64,364314.2,364116.13,114.78,GRASS,73,90,71,113.7,0.211,0.353
3,65,364314.2,364116.33,114.78,GRASS,71,88,69,114.4,0.217,0.346
3,66,364314.2,364116.53,114.78,GRASS,69,88,68,115.7,0.224,0.344
3,67,364314.2,364116.73,114.78,GRASS,69,88,68,116.6,0.225,0.343
3,68,364314.2,364116.93,114.78,GRASS,68,86,67,116.1,0.222,0.336
3,69,364314.2,364117.13,114.47,GRASS,67,84,66,116.4,0.216,0.328
3,70,364314.2,364117.33,114.47,GRASS,68,85,68,119.7,0.202,0.335
3,71,364314.2,364117.53,114.47,GRASS,67,84,68,124.4,0.209,0.33
3,72,364314.2,364117.73,114.47,GRASS,63,81,66,128.8,0.222,0.317
3,73,364314.2,364117.93,114.47,GRASS,60,79,64,131.1,0.231,0.308
3,74,364314.2,364118.13,114.13,GRASS,60,78,64,132.9,0.237,0.307
3,75,364314.2,364118.33,114.13,GRASS,60,79,65,134.1,0.241,0.31
3,76,364314.2,364118.53,114.13,GRASS,60,79,64,133.7,0.241,0.308
3,77,364314.2,364118.73,114.13,GRASS,61,79,64,130.6,0.228,0.311
3,78,364314.2,364118.93,114.13,GRASS,62,80,64,127.1,0.221,0.314
3,79,364314.2,364119.13,113.88,GRASS,62,79,64,127.2,0.219,0.312
3,80,364314.2,364119.33,113.88,GRASS,62,79,65,130.3,0.217,0.311
3,81,364314.2,364119.53,113.88,GRASS,66,83,69,130.8,0.209,0.326
3,82,364314.2,364119.73,113.88,GRASS,68,86,70,127.5,0.21,0.336
3,83,364314.2,364119.93,113.88,GRASS,68,86,69,122.4,0.216,0.339
3,84,364314.2,364120.13,113.72,GRASS,69,88,69,119.6,0.214,0.345
3,85,364314.2,364120.33,113.72,GRASS,71,89,70,118.5,0.21,0.349
3,86,364314.2,364120.53,113.72,GRASS,70,88,69,118.0,0.214,0.346
3,87,364314.2,364120.73,113.72,GRASS,73,90,71,115.7,0.208,0.353
3,88,364314.2,364120.93,113.72,GRASS,78,94,75,111.1,0.197,0.367
3,89,364314.2,364121.13,113.56,GRASS,81,94,76,105.7,0.191,0.37
3,90,364314.2,364121.33,113.56,GRASS,83,94,77,100.4,0.185,0.37
3,91,364314.2,364121.53,113.56,GRASS,86,96,78,93.5,0.181,0.376
3,92,364314.2,364121.73,113.56,GRASS,91,98,80,82.6,0.186,0.383
3,93,364314.2,364121.93,113.56,GRASS,96,100,81,72.2,0.186,0.391
3,94,364314.2,364122.13,113.33,DIRT,102,102,85,61.8,0.166,0.401
3,95,364314.2,364122.33,113.33,CONCRETE,118,116,102,52.5,0.139,0.464
3,96,364314.2,364122.53,113.33,CONCRETE,145,140,128,42.4,0.113,0.568
3,97,364314.2,364122.73,113.33,CONCRETE,168,161,152,35.9,0.094,0.657
3,98,364314.2,364122.93,113.33,CONCRETE,176,170,162,33.7,0.08,0.69
3,99,364314.2,364123.13,113.05,CONCRETE,177,171,164,34.9,0.071,0.693
3,100,364314.2,364123.33,113.05,CONCRETE,177,172,164,38.4,0.07,0.693
3,101,364314.2,364123.53,113.05,CONCRETE,177,173,164,41.4,0.075,0.694
3,102,364314.2,364123.73,113.05,CONCRETE,175,171,161,43.3,0.082,0.687
3,103,364314.2,364123.93,113.05,CONCRETE,174,170,159,43.8,0.085,0.682
3,104,364314.2,364124.13,113.05,CONCRETE,174,170,159,44.0,0.086,0.682
3,105,364314.2,364124.33,113.05,CONCRETE,178,174,163,44.0,0.084,0.696
3,106,364314.2,364124.53,113.05,CONCRETE,179,174,163,42.5,0.086,0.701
3,107,364314.2,364124.73,113.05,CONCRETE,179,174,163,39.5,0.089,0.702
3,108,364314.2,364124.93,113.05,CONCRETE,179,173,163,36.4,0.091,0.702
3,109,364314.2,364125.13,113.02,CONCRETE,180,173,164,35.1,0.092,0.707
3,110,364314.2,364125.33,113.02,CONCRETE,180,173,164,35.1,0.093,0.708
3,111,364314.2,364125.53,113.02,CONCRETE,179,172,163,34.8,0.093,0.703
3,112,364314.2,364125.73,113.02,CONCRETE,180,173,163,34.3,0.091,0.704
3,113,364314.2,364125.93,113.02,CONCRETE,182,175,166,33.3,0.086,0.714
3,114,364314.2,364126.13,113.18,CONCRETE,185,178,169,32.4,0.083,0.724
3,115,364314.2,364126.33,113.18,CONCRETE,185,178,170,32.3,0.082,0.726
3,116,364314.2,364126.53,113.18,CONCRETE,185,177,168,33.6,0.09,0.724
3,117,364314.2,364126.73,113.18,CONCRETE,182,175,164,36.6,0.1,0.716
3,118,364314.2,364126.93,113.18,CONCRETE,172,165,152,40.1,0.115,0.675
3,119,364314.2,364127.13,113.37,CONCRETE,148,142,126,44.1,0.147,0.58
3,120,364314.2,364127.33,113.37,CONCRETE,122,118,100,49.3,0.187,0.48
3,121,364314.2,364127.53,113.37,GRASS,111,108,88,53.3,0.209,0.435
3,122,364314.2,364127.73,113.37,GRASS,109,107,87,54.5,0.208,0.429
3,123,364314.2,364127.93,113.37,GRASS,112,110,90,54.6,0.2,0.439
3,124,364314.2,364128.13,113.42,GRASS,120,117,97,52.8,0.187,0.469
3,125,364314.2,364128.33,113.42,GRASS,122,119,100,51.7,0.183,0.479
3,126,364314.2,364128.53,113.42,GRASS,121,118,99,51.8,0.182,0.475
3,127,364314.2,364128.73,113.42,GRASS,121,119,100,54.2,0.175,0.475
3,128,364314.2,364128.93,113.42,GRASS,121,120,101,56.0,0.166,0.474
3,129,364314.2,364129.13,113.42,GRASS,121,120,102,56.9,0.158,0.476
3,130,364314.2,364129.33,113.42,GRASS,126,125,108,55.4,0.144,0.494
3,131,364314.2,364129.53,113.42,GRASS,133,132,116,54.6,0.133,0.523
3,132,364314.2,364129.73,113.42,GRASS,134,134,116,59.3,0.136,0.527
3,133,364314.2,364129.93,113.42,GRASS,124,126,105,65.8,0.167,0.493
3,134,364314.2,364130.13,113.36,GRASS,112,115,94,68.4,0.187,0.453
3,135,364314.2,364130.33,113.36,GRASS,109,112,91,68.6,0.19,0.439
3,136,364314.2,364130.53,113.36,GRASS,117,118,98,64.8,0.171,0.463
3,137,364314.2,364130.73,113.36,GRASS,125,125,106,60.0,0.154,0.491
3,138,364314.2,364130.93,113.36,GRASS,127,126,108,57.1,0.154,0.499
3,139,364314.2,364131.13,113.29,GRASS,120,120,101,60.0,0.156,0.471
3,140,364314.2,364131.33,113.29,GRASS,117,118,98,64.3,0.167,0.463
3,141,364314.2,364131.53,113.29,GRASS,116,118,97,67.0,0.175,0.463
3,142,364314.2,364131.73,113.29,GRASS,113,116,95,69.8,0.184,0.455
3,143,364314.2,364131.93,113.29,GRASS,107,112,90,74.4,0.196,0.441
3,144,364314.2,364132.13,113.15,GRASS,103,110,88,78.6,0.206,0.433
3,145,364314.2,364132.33,113.15,GRASS,103,111,88,81.3,0.208,0.435
3,146,364314.2,364132.53,113.15,GRASS,100,108,85,81.2,0.218,0.424
3,147,364314.2,364132.73,113.15,GRASS,102,110,86,80.5,0.218,0.43
3,148,364314.2,364132.93,113.13,GRASS,106,114,90,80.0,0.211,0.447
3,149,364314.2,364133.13,113.13,GRASS,107,115,91,80.0,0.209,0.45
3,150,364314.2,364133.33,113.13,GRASS,105,113,89,80.0,0.213,0.441
3,151,364314.2,364133.53,113.13,GRASS,104,112,88,79.7,0.214,0.438
3,152,364314.2,364133.73,113.13,GRASS,105,112,89,78.1,0.211,0.44
3,153,364314.2,364133.93,113.14,GRASS,109,115,91,75.3,0.203,0.45
